"t" "L1_cat" "L2_cat" "count"
86 "EF" "EFSS" 2
86 "EDPM" "TCEM" 12
87 "EF" "EFTF" 0
87 "EF" "EFSS" 0
87 "EDPM" "TCEM" 7
88 "EF" "EFTF" 0
88 "EF" "EFSS" 0
88 "EDPM" "TCEM" 10
89 "EF" "EFTF" 0
89 "EF" "EFSS" 1
89 "EDPM" "TCEM" 10
90 "EF" "EFTF" 1
90 "EF" "EFSS" 4
90 "EDPM" "TCEM" 5
91 "EF" "EFTF" 1
91 "EF" "EFSS" 4
91 "EDPM" "TCEM" 7
92 "EF" "EFTF" 0
92 "EF" "EFSS" 0
92 "EDPM" "TCEM" 6
93 "EF" "EFTF" 2
93 "EF" "EFSS" 5
93 "EDPM" "TCEM" 9
94 "EF" "EFTF" 1
94 "EF" "EFSS" 1
94 "EDPM" "TCEM" 12
95 "EF" "EFTF" 0
95 "EF" "EFSS" 3
95 "EDPM" "TCEM" 8
96 "EF" "EFTF" 2
96 "EF" "EFSS" 0
96 "EDPM" "TCEM" 10
97 "EF" "EFTF" 0
97 "EF" "EFSS" 0
97 "EDPM" "TCEM" 7
98 "EF" "EFTF" 1
98 "EF" "EFSS" 4
98 "EDPM" "TCEM" 5
99 "EF" "EFTF" 0
99 "EF" "EFSS" 0
99 "EDPM" "TCEM" 5
100 "EF" "EFTF" 3
100 "EF" "EFSS" 2
100 "EDPM" "TCEM" 9
101 "EF" "EFTF" 0
101 "EF" "EFSS" 0
101 "EDPM" "TCEM" 4
102 "EF" "EFTF" 0
102 "EF" "EFSS" 1
102 "EDPM" "TCEM" 10
103 "EF" "EFTF" 0
103 "EF" "EFSS" 0
103 "EDPM" "TCEM" 3
104 "EF" "EFTF" 0
104 "EF" "EFSS" 0
104 "EDPM" "TCEM" 3
105 "EF" "EFTF" 0
105 "EF" "EFSS" 0
105 "EDPM" "TCEM" 8
106 "EF" "EFTF" 0
106 "EF" "EFSS" 1
106 "EDPM" "TCEM" 5
107 "EF" "EFTF" 2
107 "EF" "EFSS" 2
107 "EDPM" "TCEM" 4
108 "EF" "EFTF" 0
108 "EF" "EFSS" 1
108 "EDPM" "TCEM" 3
109 "EF" "EFTF" 0
109 "EF" "EFSS" 0
109 "EDPM" "TCEM" 9
110 "EF" "EFTF" 0
110 "EF" "EFSS" 3
110 "EDPM" "TCEM" 7
111 "EF" "EFTF" 0
111 "EF" "EFSS" 1
111 "EDPM" "TCEM" 6
112 "EF" "EFTF" 0
112 "EF" "EFSS" 2
112 "EDPM" "TCEM" 10
113 "EF" "EFTF" 2
113 "EF" "EFSS" 3
113 "EDPM" "TCEM" 9
114 "EF" "EFTF" 0
114 "EF" "EFSS" 2
114 "EDPM" "TCEM" 11
115 "EF" "EFTF" 0
115 "EF" "EFSS" 3
115 "EDPM" "TCEM" 7
116 "EF" "EFTF" 3
116 "EF" "EFSS" 2
116 "EDPM" "TCEM" 10
117 "EF" "EFTF" 0
117 "EF" "EFSS" 1
117 "EDPM" "TCEM" 6
118 "EF" "EFTF" 0
118 "EF" "EFSS" 1
118 "EDPM" "TCEM" 8
119 "EF" "EFTF" 0
119 "EF" "EFSS" 0
119 "EDPM" "TCEM" 6
120 "EF" "EFTF" 0
120 "EF" "EFSS" 1
120 "EDPM" "TCEM" 3
121 "EF" "EFTF" 1
121 "EF" "EFSS" 1
121 "EDPM" "TCEM" 9
122 "EF" "EFTF" 0
122 "EF" "EFSS" 1
122 "EDPM" "TCEM" 5
123 "EF" "EFTF" 0
123 "EF" "EFSS" 0
123 "EDPM" "TCEM" 6
124 "EF" "EFTF" 0
124 "EF" "EFSS" 0
124 "EDPM" "TCEM" 7
125 "EF" "EFTF" 0
125 "EF" "EFSS" 0
125 "EDPM" "TCEM" 7
126 "EF" "EFTF" 2
126 "EF" "EFSS" 0
126 "EDPM" "TCEM" 10
127 "EF" "EFTF" 0
127 "EF" "EFSS" 0
127 "EDPM" "TCEM" 7
128 "EF" "EFTF" 2
128 "EF" "EFSS" 5
128 "EDPM" "TCEM" 18
129 "EF" "EFTF" 0
129 "EF" "EFSS" 1
129 "EDPM" "TCEM" 5
130 "EF" "EFTF" 0
130 "EF" "EFSS" 3
130 "EDPM" "TCEM" 5
131 "EF" "EFTF" 1
131 "EF" "EFSS" 0
131 "EDPM" "TCEM" 5
132 "EF" "EFTF" 0
132 "EF" "EFSS" 4
132 "EDPM" "TCEM" 16
133 "EF" "EFTF" 1
133 "EF" "EFSS" 2
133 "EDPM" "TCEM" 10
134 "EF" "EFTF" 0
134 "EF" "EFSS" 2
134 "EDPM" "TCEM" 15
135 "EF" "EFTF" 2
135 "EF" "EFSS" 3
135 "EDPM" "TCEM" 5
136 "EF" "EFTF" 1
136 "EF" "EFSS" 1
136 "EDPM" "TCEM" 6
137 "EF" "EFTF" 0
137 "EF" "EFSS" 0
137 "EDPM" "TCEM" 10
138 "EF" "EFTF" 2
138 "EF" "EFSS" 3
138 "EDPM" "TCEM" 10
139 "EF" "EFTF" 1
139 "EF" "EFSS" 1
139 "EDPM" "TCEM" 6
140 "EF" "EFTF" 0
140 "EF" "EFSS" 1
140 "EDPM" "TCEM" 10
141 "EF" "EFTF" 0
141 "EF" "EFSS" 1
141 "EDPM" "TCEM" 12
142 "EF" "EFTF" 0
142 "EF" "EFSS" 1
142 "EDPM" "TCEM" 12
143 "EF" "EFTF" 1
143 "EF" "EFSS" 1
143 "EDPM" "TCEM" 4
144 "EF" "EFTF" 0
144 "EF" "EFSS" 1
144 "EDPM" "TCEM" 8
145 "EF" "EFTF" 0
145 "EF" "EFSS" 0
145 "EDPM" "TCEM" 6
146 "EF" "EFTF" 1
146 "EF" "EFSS" 1
146 "EDPM" "TCEM" 11
147 "EF" "EFTF" 1
147 "EF" "EFSS" 2
147 "EDPM" "TCEM" 11
148 "EF" "EFTF" 1
148 "EF" "EFSS" 3
148 "EDPM" "TCEM" 10
149 "EF" "EFTF" 0
149 "EF" "EFSS" 0
149 "EDPM" "TCEM" 6
150 "EF" "EFTF" 1
150 "EF" "EFSS" 1
150 "EDPM" "TCEM" 7
151 "EF" "EFTF" 0
151 "EF" "EFSS" 2
151 "EDPM" "TCEM" 6
152 "EF" "EFTF" 0
152 "EF" "EFSS" 2
152 "EDPM" "TCEM" 8
153 "EF" "EFTF" 4
153 "EF" "EFSS" 3
153 "EDPM" "TCEM" 6
154 "EF" "EFTF" 1
154 "EF" "EFSS" 1
154 "EDPM" "TCEM" 7
155 "EF" "EFTF" 0
155 "EF" "EFSS" 0
155 "EDPM" "TCEM" 4
156 "EF" "EFTF" 2
156 "EF" "EFSS" 3
156 "EDPM" "TCEM" 11
157 "EF" "EFTF" 0
157 "EF" "EFSS" 1
157 "EDPM" "TCEM" 10
158 "EF" "EFTF" 1
158 "EF" "EFSS" 4
158 "EDPM" "TCEM" 6
159 "EF" "EFTF" 0
159 "EF" "EFSS" 3
159 "EDPM" "TCEM" 3
160 "EF" "EFTF" 1
160 "EF" "EFSS" 1
160 "EDPM" "TCEM" 8
161 "EF" "EFTF" 0
161 "EF" "EFSS" 2
161 "EDPM" "TCEM" 6
162 "EF" "EFTF" 1
162 "EF" "EFSS" 3
162 "EDPM" "TCEM" 7
163 "EF" "EFTF" 1
163 "EF" "EFSS" 2
163 "EDPM" "TCEM" 6
164 "EF" "EFTF" 1
164 "EF" "EFSS" 3
164 "EDPM" "TCEM" 7
165 "EF" "EFTF" 3
165 "EF" "EFSS" 6
165 "EDPM" "TCEM" 15
166 "EF" "EFTF" 0
166 "EF" "EFSS" 2
166 "EDPM" "TCEM" 8
167 "EF" "EFTF" 2
167 "EF" "EFSS" 2
167 "EDPM" "TCEM" 9
168 "EF" "EFTF" 0
168 "EF" "EFSS" 2
168 "EDPM" "TCEM" 11
169 "EF" "EFTF" 0
169 "EF" "EFSS" 2
169 "EDPM" "TCEM" 5
170 "EF" "EFTF" 0
170 "EF" "EFSS" 1
170 "EDPM" "TCEM" 8
171 "EF" "EFTF" 1
171 "EF" "EFSS" 2
171 "EDPM" "TCEM" 11
172 "EF" "EFTF" 2
172 "EF" "EFSS" 2
172 "EDPM" "TCEM" 7
173 "EF" "EFTF" 0
173 "EF" "EFSS" 0
173 "EDPM" "TCEM" 5
174 "EF" "EFTF" 1
174 "EF" "EFSS" 3
174 "EDPM" "TCEM" 11
175 "EF" "EFTF" 0
175 "EF" "EFSS" 1
175 "EDPM" "TCEM" 3
176 "EF" "EFTF" 0
176 "EF" "EFSS" 2
176 "EDPM" "TCEM" 6
177 "EF" "EFTF" 0
177 "EF" "EFSS" 2
177 "EDPM" "TCEM" 7
178 "EF" "EFTF" 0
178 "EF" "EFSS" 0
178 "EDPM" "TCEM" 5
179 "EF" "EFTF" 0
179 "EF" "EFSS" 0
179 "EDPM" "TCEM" 6
180 "EF" "EFTF" 1
180 "EF" "EFSS" 1
180 "EDPM" "TCEM" 8
181 "EF" "EFTF" 0
181 "EF" "EFSS" 0
181 "EDPM" "TCEM" 5
182 "EF" "EFTF" 0
182 "EF" "EFSS" 1
182 "EDPM" "TCEM" 7
183 "EF" "EFTF" 0
183 "EF" "EFSS" 0
183 "EDPM" "TCEM" 7
184 "EF" "EFTF" 0
184 "EF" "EFSS" 1
184 "EDPM" "TCEM" 8
185 "EF" "EFTF" 2
185 "EF" "EFSS" 4
185 "EDPM" "TCEM" 9
186 "EF" "EFTF" 0
186 "EF" "EFSS" 1
186 "EDPM" "TCEM" 5
187 "EF" "EFTF" 0
187 "EF" "EFSS" 2
187 "EDPM" "TCEM" 6
188 "EF" "EFTF" 1
188 "EF" "EFSS" 1
188 "EDPM" "TCEM" 6
189 "EF" "EFTF" 0
189 "EF" "EFSS" 4
189 "EDPM" "TCEM" 15
190 "EF" "EFTF" 0
190 "EF" "EFSS" 0
190 "EDPM" "TCEM" 6
191 "EF" "EFTF" 0
191 "EF" "EFSS" 2
191 "EDPM" "TCEM" 9
192 "EF" "EFTF" 0
192 "EF" "EFSS" 2
192 "EDPM" "TCEM" 3
193 "EF" "EFTF" 0
193 "EF" "EFSS" 1
193 "EDPM" "TCEM" 6
194 "EF" "EFTF" 0
194 "EF" "EFSS" 0
194 "EDPM" "TCEM" 7
195 "EF" "EFTF" 0
195 "EF" "EFSS" 1
195 "EDPM" "TCEM" 11
196 "EF" "EFTF" 0
196 "EF" "EFSS" 1
196 "EDPM" "TCEM" 4
197 "EF" "EFTF" 0
197 "EF" "EFSS" 0
197 "EDPM" "TCEM" 3
198 "EF" "EFTF" 0
198 "EF" "EFSS" 0
198 "EDPM" "TCEM" 8
199 "EF" "EFTF" 0
199 "EF" "EFSS" 3
199 "EDPM" "TCEM" 8
200 "EF" "EFTF" 0
200 "EF" "EFSS" 2
200 "EDPM" "TCEM" 9
201 "EF" "EFTF" 0
201 "EF" "EFSS" 0
201 "EDPM" "TCEM" 8
202 "EF" "EFTF" 1
202 "EF" "EFSS" 1
202 "EDPM" "TCEM" 9
203 "EF" "EFTF" 0
203 "EF" "EFSS" 1
203 "EDPM" "TCEM" 4
204 "EF" "EFTF" 0
204 "EF" "EFSS" 0
204 "EDPM" "TCEM" 5
205 "EF" "EFTF" 0
205 "EF" "EFSS" 2
205 "EDPM" "TCEM" 12
206 "EF" "EFTF" 0
206 "EF" "EFSS" 1
206 "EDPM" "TCEM" 5
207 "EF" "EFTF" 0
207 "EF" "EFSS" 0
207 "EDPM" "TCEM" 5
208 "EF" "EFTF" 0
208 "EF" "EFSS" 0
208 "EDPM" "TCEM" 8
209 "EF" "EFTF" 0
209 "EF" "EFSS" 1
209 "EDPM" "TCEM" 7
210 "EF" "EFTF" 1
210 "EF" "EFSS" 0
210 "EDPM" "TCEM" 11
211 "EF" "EFTF" 1
211 "EF" "EFSS" 1
211 "EDPM" "TCEM" 7
212 "EF" "EFTF" 1
212 "EF" "EFSS" 2
212 "EDPM" "TCEM" 16
213 "EF" "EFTF" 0
213 "EF" "EFSS" 2
213 "EDPM" "TCEM" 5
214 "EF" "EFTF" 1
214 "EF" "EFSS" 1
214 "EDPM" "TCEM" 4
215 "EF" "EFTF" 1
215 "EF" "EFSS" 2
215 "EDPM" "TCEM" 9
216 "EF" "EFTF" 0
216 "EF" "EFSS" 1
216 "EDPM" "TCEM" 6
217 "EF" "EFTF" 1
217 "EF" "EFSS" 0
217 "EDPM" "TCEM" 5
218 "EF" "EFTF" 0
218 "EF" "EFSS" 0
218 "EDPM" "TCEM" 10
219 "EF" "EFTF" 0
219 "EF" "EFSS" 3
219 "EDPM" "TCEM" 11
220 "EF" "EFTF" 0
220 "EF" "EFSS" 1
220 "EDPM" "TCEM" 9
221 "EF" "EFTF" 0
221 "EF" "EFSS" 3
221 "EDPM" "TCEM" 8
222 "EF" "EFTF" 0
222 "EF" "EFSS" 0
222 "EDPM" "TCEM" 3
223 "EF" "EFTF" 0
223 "EF" "EFSS" 2
223 "EDPM" "TCEM" 5
224 "EF" "EFTF" 0
224 "EF" "EFSS" 1
224 "EDPM" "TCEM" 9
225 "EF" "EFTF" 0
225 "EF" "EFSS" 2
225 "EDPM" "TCEM" 5
226 "EF" "EFTF" 1
226 "EF" "EFSS" 4
226 "EDPM" "TCEM" 7
227 "EF" "EFTF" 0
227 "EF" "EFSS" 1
227 "EDPM" "TCEM" 8
228 "EF" "EFTF" 0
228 "EF" "EFSS" 1
228 "EDPM" "TCEM" 13
229 "EF" "EFTF" 1
229 "EF" "EFSS" 2
229 "EDPM" "TCEM" 5
230 "EF" "EFTF" 0
230 "EF" "EFSS" 0
230 "EDPM" "TCEM" 12
231 "EF" "EFTF" 1
231 "EF" "EFSS" 0
231 "EDPM" "TCEM" 5
232 "EF" "EFTF" 1
232 "EF" "EFSS" 2
232 "EDPM" "TCEM" 11
233 "EF" "EFTF" 0
233 "EF" "EFSS" 0
233 "EDPM" "TCEM" 7
234 "EF" "EFTF" 0
234 "EF" "EFSS" 1
234 "EDPM" "TCEM" 4
235 "EF" "EFTF" 0
235 "EF" "EFSS" 0
235 "EDPM" "TCEM" 3
236 "EF" "EFTF" 0
236 "EF" "EFSS" 2
236 "EDPM" "TCEM" 8
237 "EF" "EFTF" 1
237 "EF" "EFSS" 3
237 "EDPM" "TCEM" 6
238 "EF" "EFTF" 1
238 "EF" "EFSS" 3
238 "EDPM" "TCEM" 6
239 "EF" "EFTF" 0
239 "EF" "EFSS" 3
239 "EDPM" "TCEM" 16
240 "EF" "EFTF" 1
240 "EF" "EFSS" 1
240 "EDPM" "TCEM" 12
241 "EF" "EFTF" 0
241 "EF" "EFSS" 1
241 "EDPM" "TCEM" 7
242 "EF" "EFTF" 1
242 "EF" "EFSS" 2
242 "EDPM" "TCEM" 9
243 "EF" "EFTF" 0
243 "EF" "EFSS" 4
243 "EDPM" "TCEM" 10
244 "EF" "EFTF" 0
244 "EF" "EFSS" 1
244 "EDPM" "TCEM" 4
245 "EF" "EFTF" 2
245 "EF" "EFSS" 1
245 "EDPM" "TCEM" 10
246 "EF" "EFTF" 1
246 "EF" "EFSS" 3
246 "EDPM" "TCEM" 9
247 "EF" "EFTF" 2
247 "EF" "EFSS" 1
247 "EDPM" "TCEM" 6
248 "EF" "EFTF" 1
248 "EF" "EFSS" 1
248 "EDPM" "TCEM" 6
249 "EF" "EFTF" 3
249 "EF" "EFSS" 5
249 "EDPM" "TCEM" 10
250 "EF" "EFTF" 0
250 "EF" "EFSS" 0
250 "EDPM" "TCEM" 7
251 "EF" "EFTF" 0
251 "EF" "EFSS" 0
251 "EDPM" "TCEM" 6
252 "EF" "EFTF" 0
252 "EF" "EFSS" 1
252 "EDPM" "TCEM" 5
253 "EF" "EFTF" 1
253 "EF" "EFSS" 2
253 "EDPM" "TCEM" 10
254 "EF" "EFTF" 1
254 "EF" "EFSS" 1
254 "EDPM" "TCEM" 8
255 "EF" "EFTF" 0
255 "EF" "EFSS" 0
255 "EDPM" "TCEM" 8
256 "EF" "EFTF" 1
256 "EF" "EFSS" 3
256 "EDPM" "TCEM" 9
257 "EF" "EFTF" 0
257 "EF" "EFSS" 0
257 "EDPM" "TCEM" 10
258 "EF" "EFTF" 0
258 "EF" "EFSS" 2
258 "EDPM" "TCEM" 5
259 "EF" "EFTF" 0
259 "EF" "EFSS" 1
259 "EDPM" "TCEM" 5
260 "EF" "EFTF" 0
260 "EF" "EFSS" 1
260 "EDPM" "TCEM" 4
261 "EF" "EFTF" 2
261 "EF" "EFSS" 2
261 "EDPM" "TCEM" 9
262 "EF" "EFTF" 0
262 "EF" "EFSS" 1
262 "EDPM" "TCEM" 9
263 "EF" "EFTF" 1
263 "EF" "EFSS" 2
263 "EDPM" "TCEM" 16
264 "EF" "EFTF" 2
264 "EF" "EFSS" 1
264 "EDPM" "TCEM" 5
265 "EF" "EFTF" 0
265 "EF" "EFSS" 0
265 "EDPM" "TCEM" 11
266 "EF" "EFTF" 1
266 "EF" "EFSS" 1
266 "EDPM" "TCEM" 13
267 "EF" "EFTF" 1
267 "EF" "EFSS" 3
267 "EDPM" "TCEM" 10
268 "EF" "EFTF" 1
268 "EF" "EFSS" 2
268 "EDPM" "TCEM" 4
269 "EF" "EFTF" 0
269 "EF" "EFSS" 1
269 "EDPM" "TCEM" 4
270 "EF" "EFTF" 0
270 "EF" "EFSS" 1
270 "EDPM" "TCEM" 2
271 "EF" "EFTF" 1
271 "EF" "EFSS" 4
271 "EDPM" "TCEM" 8
272 "EF" "EFTF" 1
272 "EF" "EFSS" 4
272 "EDPM" "TCEM" 9
273 "EF" "EFTF" 1
273 "EF" "EFSS" 2
273 "EDPM" "TCEM" 8
274 "EF" "EFTF" 1
274 "EF" "EFSS" 2
274 "EDPM" "TCEM" 8
275 "EF" "EFTF" 1
275 "EF" "EFSS" 2
275 "EDPM" "TCEM" 8
276 "EF" "EFTF" 1
276 "EF" "EFSS" 1
276 "EDPM" "TCEM" 6
277 "EF" "EFTF" 1
277 "EF" "EFSS" 2
277 "EDPM" "TCEM" 7
278 "EF" "EFTF" 1
278 "EF" "EFSS" 4
278 "EDPM" "TCEM" 5
279 "EF" "EFTF" 2
279 "EF" "EFSS" 5
279 "EDPM" "TCEM" 12
280 "EF" "EFTF" 0
280 "EF" "EFSS" 1
280 "EDPM" "TCEM" 8
281 "EF" "EFTF" 0
281 "EF" "EFSS" 1
281 "EDPM" "TCEM" 5
282 "EF" "EFTF" 0
282 "EF" "EFSS" 0
282 "EDPM" "TCEM" 5
283 "EF" "EFTF" 1
283 "EF" "EFSS" 2
283 "EDPM" "TCEM" 7
284 "EF" "EFTF" 1
284 "EF" "EFSS" 0
284 "EDPM" "TCEM" 6
285 "EF" "EFTF" 1
285 "EF" "EFSS" 0
285 "EDPM" "TCEM" 7
286 "EF" "EFTF" 0
286 "EF" "EFSS" 0
286 "EDPM" "TCEM" 7
287 "EF" "EFTF" 0
287 "EF" "EFSS" 1
287 "EDPM" "TCEM" 10
288 "EF" "EFTF" 1
288 "EF" "EFSS" 3
288 "EDPM" "TCEM" 8
289 "EF" "EFTF" 1
289 "EF" "EFSS" 3
289 "EDPM" "TCEM" 7
290 "EF" "EFTF" 0
290 "EF" "EFSS" 1
290 "EDPM" "TCEM" 6
291 "EF" "EFTF" 0
291 "EF" "EFSS" 1
291 "EDPM" "TCEM" 6
292 "EF" "EFTF" 0
292 "EF" "EFSS" 0
292 "EDPM" "TCEM" 6
293 "EF" "EFTF" 1
293 "EF" "EFSS" 2
293 "EDPM" "TCEM" 4
294 "EF" "EFTF" 1
294 "EF" "EFSS" 2
294 "EDPM" "TCEM" 7
295 "EF" "EFTF" 0
295 "EF" "EFSS" 0
295 "EDPM" "TCEM" 8
296 "EF" "EFTF" 0
296 "EF" "EFSS" 1
296 "EDPM" "TCEM" 10
297 "EF" "EFTF" 0
297 "EF" "EFSS" 0
297 "EDPM" "TCEM" 7
298 "EF" "EFTF" 0
298 "EF" "EFSS" 2
298 "EDPM" "TCEM" 13
299 "EF" "EFTF" 0
299 "EF" "EFSS" 1
299 "EDPM" "TCEM" 9
300 "EF" "EFTF" 2
300 "EF" "EFSS" 2
300 "EDPM" "TCEM" 13
301 "EF" "EFTF" 1
301 "EF" "EFSS" 2
301 "EDPM" "TCEM" 5
302 "EF" "EFTF" 1
302 "EF" "EFSS" 3
302 "EDPM" "TCEM" 13
303 "EF" "EFTF" 0
303 "EF" "EFSS" 1
303 "EDPM" "TCEM" 9
304 "EF" "EFTF" 0
304 "EF" "EFSS" 2
304 "EDPM" "TCEM" 11
305 "EF" "EFTF" 0
305 "EF" "EFSS" 0
305 "EDPM" "TCEM" 5
306 "EF" "EFTF" 0
306 "EF" "EFSS" 3
306 "EDPM" "TCEM" 7
307 "EF" "EFTF" 1
307 "EF" "EFSS" 3
307 "EDPM" "TCEM" 13
308 "EF" "EFTF" 0
308 "EF" "EFSS" 3
308 "EDPM" "TCEM" 13
309 "EF" "EFTF" 0
309 "EF" "EFSS" 2
309 "EDPM" "TCEM" 12
310 "EF" "EFTF" 1
310 "EF" "EFSS" 1
310 "EDPM" "TCEM" 10
311 "EF" "EFTF" 0
311 "EF" "EFSS" 2
311 "EDPM" "TCEM" 6
312 "EF" "EFTF" 1
312 "EF" "EFSS" 1
312 "EDPM" "TCEM" 8
313 "EF" "EFTF" 0
313 "EF" "EFSS" 1
313 "EDPM" "TCEM" 11
314 "EF" "EFTF" 0
314 "EF" "EFSS" 1
314 "EDPM" "TCEM" 5
315 "EF" "EFTF" 0
315 "EF" "EFSS" 0
315 "EDPM" "TCEM" 7
316 "EF" "EFTF" 0
316 "EF" "EFSS" 1
316 "EDPM" "TCEM" 8
317 "EF" "EFTF" 0
317 "EF" "EFSS" 0
317 "EDPM" "TCEM" 8
318 "EF" "EFTF" 1
318 "EF" "EFSS" 2
318 "EDPM" "TCEM" 12
319 "EF" "EFTF" 0
319 "EF" "EFSS" 1
319 "EDPM" "TCEM" 7
320 "EF" "EFTF" 0
320 "EF" "EFSS" 2
320 "EDPM" "TCEM" 6
321 "EF" "EFTF" 1
321 "EF" "EFSS" 3
321 "EDPM" "TCEM" 14
322 "EF" "EFTF" 0
322 "EF" "EFSS" 1
322 "EDPM" "TCEM" 6
323 "EF" "EFTF" 1
323 "EF" "EFSS" 2
323 "EDPM" "TCEM" 12
324 "EF" "EFTF" 0
324 "EF" "EFSS" 1
324 "EDPM" "TCEM" 4
325 "EF" "EFTF" 1
325 "EF" "EFSS" 2
325 "EDPM" "TCEM" 8
326 "EF" "EFTF" 1
326 "EF" "EFSS" 2
326 "EDPM" "TCEM" 9
327 "EF" "EFTF" 1
327 "EF" "EFSS" 4
327 "EDPM" "TCEM" 9
328 "EF" "EFTF" 0
328 "EF" "EFSS" 0
328 "EDPM" "TCEM" 6
329 "EF" "EFTF" 0
329 "EF" "EFSS" 1
329 "EDPM" "TCEM" 6
330 "EF" "EFTF" 0
330 "EF" "EFSS" 1
330 "EDPM" "TCEM" 8
331 "EF" "EFTF" 0
331 "EF" "EFSS" 2
331 "EDPM" "TCEM" 6
332 "EF" "EFTF" 1
332 "EF" "EFSS" 2
332 "EDPM" "TCEM" 7
333 "EF" "EFTF" 0
333 "EF" "EFSS" 0
333 "EDPM" "TCEM" 6
334 "EF" "EFTF" 4
334 "EF" "EFSS" 2
334 "EDPM" "TCEM" 8
335 "EF" "EFTF" 0
335 "EF" "EFSS" 2
335 "EDPM" "TCEM" 5
336 "EF" "EFTF" 2
336 "EF" "EFSS" 1
336 "EDPM" "TCEM" 7
337 "EF" "EFTF" 1
337 "EF" "EFSS" 3
337 "EDPM" "TCEM" 8
338 "EF" "EFTF" 0
338 "EF" "EFSS" 3
338 "EDPM" "TCEM" 10
339 "EF" "EFTF" 1
339 "EF" "EFSS" 1
339 "EDPM" "TCEM" 9
340 "EF" "EFTF" 0
340 "EF" "EFSS" 0
340 "EDPM" "TCEM" 10
341 "EF" "EFTF" 0
341 "EF" "EFSS" 1
341 "EDPM" "TCEM" 7
342 "EF" "EFTF" 0
342 "EF" "EFSS" 0
342 "EDPM" "TCEM" 2
343 "EF" "EFTF" 0
343 "EF" "EFSS" 1
343 "EDPM" "TCEM" 11
344 "EF" "EFTF" 1
344 "EF" "EFSS" 4
344 "EDPM" "TCEM" 11
345 "EF" "EFTF" 1
345 "EF" "EFSS" 0
345 "EDPM" "TCEM" 4
346 "EF" "EFTF" 2
346 "EF" "EFSS" 2
346 "EDPM" "TCEM" 5
347 "EF" "EFTF" 1
347 "EF" "EFSS" 4
347 "EDPM" "TCEM" 5
348 "EF" "EFTF" 0
348 "EF" "EFSS" 0
348 "EDPM" "TCEM" 6
349 "EF" "EFTF" 0
349 "EF" "EFSS" 0
349 "EDPM" "TCEM" 9
350 "EF" "EFTF" 1
350 "EF" "EFSS" 2
350 "EDPM" "TCEM" 10
351 "EF" "EFTF" 0
351 "EF" "EFSS" 0
351 "EDPM" "TCEM" 5
352 "EF" "EFTF" 0
352 "EF" "EFSS" 0
352 "EDPM" "TCEM" 13
353 "EF" "EFTF" 1
353 "EF" "EFSS" 1
353 "EDPM" "TCEM" 7
354 "EF" "EFTF" 2
354 "EF" "EFSS" 3
354 "EDPM" "TCEM" 10
355 "EF" "EFTF" 0
355 "EF" "EFSS" 1
355 "EDPM" "TCEM" 10
356 "EF" "EFTF" 0
356 "EF" "EFSS" 0
356 "EDPM" "TCEM" 3
357 "EF" "EFTF" 0
357 "EF" "EFSS" 2
357 "EDPM" "TCEM" 7
358 "EF" "EFTF" 0
358 "EF" "EFSS" 1
358 "EDPM" "TCEM" 1
359 "EF" "EFTF" 0
359 "EF" "EFSS" 1
359 "EDPM" "TCEM" 7
360 "EF" "EFTF" 2
360 "EF" "EFSS" 1
360 "EDPM" "TCEM" 10
361 "EF" "EFTF" 0
361 "EF" "EFSS" 1
361 "EDPM" "TCEM" 5
362 "EF" "EFTF" 0
362 "EF" "EFSS" 1
362 "EDPM" "TCEM" 7
363 "EF" "EFTF" 1
363 "EF" "EFSS" 2
363 "EDPM" "TCEM" 8
364 "EF" "EFTF" 1
364 "EF" "EFSS" 3
364 "EDPM" "TCEM" 9
